Wall time,Step,Value
1585332732.424964,0,100.0
1585332733.1501293,1,99.0
1585332733.8702981,2,100.0
1585332734.6092956,3,98.0
1585332735.2955186,4,97.0
1585332735.9600055,5,95.0
1585332736.6291747,6,92.0
1585332737.2764425,7,94.0
1585332737.9036283,8,91.0
1585332738.5370724,9,90.0
1585332739.1545422,10,85.0
1585332739.774019,11,82.0
1585332740.403128,12,79.0
1585332740.9941726,13,73.0
1585332741.5913064,14,73.0
1585332742.1997871,15,70.0
1585332742.7927392,16,66.0
1585332743.380036,17,69.0
1585332743.9879293,18,67.0
1585332744.5784228,19,64.0
1585332745.1767018,20,59.0
1585332745.777467,21,59.0
1585332746.3671203,22,55.0
1585332746.9456933,23,58.0
1585332747.5513096,24,46.0
1585332748.1470768,25,31.0
1585332748.7319465,26,41.0
1585332749.343826,27,31.0
1585332749.9325278,28,29.0
1585332750.511038,29,34.0
1585332751.0995617,30,31.0
1585332751.6834385,31,29.0
1585332752.269186,32,30.0
1585332752.8555365,33,27.0
1585332753.4355237,34,26.0
1585332754.0170064,35,19.0
1585332754.617107,36,18.0
1585332755.1910262,37,19.0
1585332755.7703319,38,18.0
1585332756.3640087,39,19.0
1585332756.9317145,40,17.0
1585332757.51465,41,21.0
1585332758.1031942,42,15.0
1585332758.6737976,43,15.0
1585332759.2525246,44,18.0
1585332759.8580096,45,19.0
1585332760.4328191,46,17.0
1585332761.025181,47,18.0
1585332761.610322,48,11.0
1585332762.1937706,49,11.0
1585332762.7639904,50,10.0
1585332763.3583214,51,14.0
1585332763.9294393,52,30.0
1585332764.5002196,53,8.0
1585332765.0866938,54,5.0
1585332765.665003,55,7.0
1585332766.2367141,56,5.0
1585332766.8267403,57,9.0
1585332767.402052,58,7.0
1585332767.9712644,59,6.0
1585332768.5526817,60,8.0
1585332769.1253853,61,12.0
1585332769.7013965,62,25.0
1585332770.278815,63,12.0
1585332770.8512752,64,9.0
1585332771.42428,65,6.0
1585332772.01084,66,5.0
1585332772.592264,67,5.0
