Wall time,Step,Value
1585332386.438555,0,inf
1585332387.1486046,1,inf
1585332387.8586016,2,inf
1585332388.5516758,3,inf
1585332389.174426,4,inf
1585332389.8021553,5,inf
1585332390.4201953,6,inf
1585332391.0127275,7,inf
1585332391.5939977,8,inf
1585332392.186917,9,inf
1585332392.7580612,10,inf
1585332393.3308299,11,inf
1585332393.9075544,12,inf
1585332394.4714031,13,inf
1585332395.0462635,14,inf
1585332395.6428983,15,inf
1585332396.2078123,16,inf
1585332396.786387,17,inf
1585332397.3646452,18,inf
1585332397.924294,19,inf
1585332398.4836638,20,-0.13892978429794312
1585332399.0547538,21,-0.1161089837551117
1585332399.6100311,22,-0.10992195457220078
1585332400.1612341,23,-0.09983748942613602
1585332400.7290537,24,-0.1032143160700798
1585332401.297292,25,-0.09313701838254929
1585332401.8637147,26,-0.06991498172283173
1585332402.4460876,27,-0.08098055422306061
1585332403.008797,28,-0.08214308321475983
1585332403.568061,29,-0.08194170147180557
1585332404.139435,30,-0.07858739793300629
1585332404.6986177,31,-0.07442815601825714
1585332405.2574737,32,-0.06978443264961243
1585332405.8252606,33,-0.06710002571344376
1585332406.3915393,34,-0.06767010688781738
1585332406.9518826,35,-0.0699053481221199
1585332407.5320747,36,-0.06487922370433807
1585332408.101279,37,-0.04267232120037079
1585332408.6639676,38,-0.04452044144272804
1585332409.240565,39,-0.0397946760058403
1585332409.7922523,40,-0.03673769161105156
1585332410.3559198,41,-0.025245076045393944
1585332410.9259417,42,-0.029481636360287666
1585332411.4986656,43,-0.02815978229045868
1585332412.0624964,44,-0.03049151599407196
1585332412.6298287,45,-0.048820238560438156
1585332413.1905975,46,-0.03506607934832573
1585332413.7456264,47,-0.029655639082193375
1585332414.324086,48,-0.020760178565979004
1585332414.8740299,49,-0.014027100056409836
1585332415.4402938,50,-0.015323224477469921
1585332416.0115986,51,-0.014923322014510632
1585332416.5653787,52,-0.01633216254413128
1585332417.1164458,53,-0.016161996871232986
1585332417.6836512,54,-0.01684519462287426
1585332418.2413335,55,-0.02104676142334938
1585332418.795235,56,-0.03135538473725319
1585332419.3640456,57,-0.025380639359354973
1585332419.919491,58,-0.0224992036819458
1585332420.4789872,59,-0.021972522139549255
1585332421.0386717,60,-0.027714217081665993
1585332421.5956244,61,-0.01674901507794857
