Wall time,Step,Value
1585332667.6925936,0,-inf
1585332667.6926544,1,-38.991214752197266
1585332667.692704,2,-9.747803688049316
1585332667.6927526,3,-4.332357406616211
1585332667.692801,4,-2.436950922012329
1585332667.6928484,5,-1.5596486330032349
1585332667.6938517,6,-1.0830893516540527
1585332667.6939504,7,-0.7957391142845154
1585332667.694042,8,-0.6092377305030823
1585332667.6941333,9,-0.48137304186820984
1585332667.6942253,10,-0.3899121582508087
1585332667.6947474,11,-0.3222414553165436
1585332667.6948397,12,-0.2707723379135132
1585332667.6949432,13,-0.2307172566652298
1585332667.6950352,14,-0.19893477857112885
1585332667.6951249,15,-0.1732942909002304
1585332667.695641,16,-0.15230943262577057
1585332667.6957338,17,-0.1349177062511444
1585332667.6958256,18,-0.12034326046705246
1585332667.6959167,19,-0.10800890624523163
1585332667.6960073,20,-0.09747803956270218
1585332667.6965227,21,-0.08841545879840851
1585332667.696615,22,-0.0805603638291359
1585332667.6967065,23,-0.07370740175247192
1585332667.696797,24,-0.0676930844783783
1585332667.6968868,25,-0.06238594651222229
1585332667.6974022,26,-0.05767931416630745
1585332667.697494,27,-0.053485892713069916
1585332667.697585,28,-0.04973369464278221
1585332667.6976757,29,-0.046362921595573425
1585332667.6977665,30,-0.0433235727250576
1585332667.6982818,31,-0.04057358577847481
1585332667.6983733,32,-0.03807735815644264
1585332667.698464,33,-0.03580460697412491
1585332667.6985545,34,-0.0337294265627861
1585332667.6986446,35,-0.03182956203818321
1585332667.6991663,36,-0.030085815116763115
1585332667.699258,37,-0.028481530025601387
1585332667.6993494,38,-0.027002226561307907
1585332667.69944,39,-0.0256352499127388
1585332667.6995301,40,-0.024369509890675545
1585332667.6997755,41,-0.02319524995982647
1585332667.7002933,42,-0.022103864699602127
1585332667.700389,43,-0.021087732166051865
1585332667.7004805,44,-0.020140090957283974
1585332667.700571,45,-0.01925492100417614
1585332667.7006626,46,-0.01842685043811798
1585332667.7011724,47,-0.017651071771979332
1585332667.7012684,48,-0.016923271119594574
1585332667.7013586,49,-0.016239574179053307
1585332667.7014499,50,-0.015596486628055573
1585332667.7015402,51,-0.014990855939686298
1585332667.7019622,52,-0.014419828541576862
1585332667.7020588,53,-0.013880817219614983
1585332667.7021503,54,-0.013371473178267479
1585332667.702245,55,-0.012889658100903034
1585332667.7023363,56,-0.012433423660695553
1585332667.702758,57,-0.012000990100204945
1585332667.7028534,58,-0.011590730398893356
1585332667.7029557,59,-0.011201153509318829
1585332667.7030487,60,-0.0108308931812644
1585332667.7031403,61,-0.010478693060576916
1585332667.7035635,62,-0.010143396444618702
1585332667.703659,63,-0.009823939763009548
1585332667.7037513,64,-0.00951933953911066
1585332667.703843,65,-0.009228690527379513
1585332667.7039356,66,-0.008951151743531227
1585332667.7043571,67,-0.008685946464538574
1585332667.704453,68,-0.008432356640696526
1585332667.7045445,69,-0.008189711719751358
1585332667.7046366,70,-0.007957390509545803
1585332667.7047298,71,-0.007734817452728748
1585332667.7051525,72,-0.007521453779190779
1585332667.7052493,73,-0.007316797971725464
1585332667.7053413,74,-0.007120382506400347
