Wall time,Step,Value
1585333439.3148303,24,-0.053749870508909225
1585333439.9430246,25,-0.0515277162194252
1585333440.5830626,26,-0.04142226278781891
1585333441.2152417,27,-0.034484345465898514
1585333441.831397,28,-0.03169800713658333
1585333442.4372406,29,-0.03022879920899868
1585333443.0674722,30,-0.03034183382987976
1585333443.689509,31,-0.031377144157886505
1585333444.299984,32,-0.031415410339832306
1585333444.924736,33,-0.030929315835237503
1585333445.5421715,34,-0.030440300703048706
1585333446.1558356,35,-0.029421715065836906
1585333446.776086,36,-0.028419744223356247
1585333447.3790724,37,-0.02803707681596279
1585333447.984991,38,-0.027739252895116806
1585333448.5683112,39,-0.027110425755381584
1585333449.1682684,40,-0.026653775945305824
1585333449.760372,41,-0.026219593361020088
1585333450.3700106,42,-0.025521170347929
1585333450.965886,43,-0.02490832842886448
1585333451.5536458,44,-0.024335581809282303
1585333452.1466134,45,-0.023917455226182938
1585333452.74044,46,-0.023535409942269325
1585333453.3236256,47,-0.023136189207434654
1585333453.925189,48,-0.02262822911143303
1585333454.509559,49,-0.022053247317671776
1585333455.0947585,50,-0.02150925062596798
1585333455.6938787,51,-0.0210442952811718
1585333456.2833505,52,-0.020619867369532585
1585333456.865169,53,-0.020226260647177696
1585333457.468335,54,-0.019774414598941803
1585333458.0547314,55,-0.019332360476255417
1585333458.6374054,56,-0.01892174407839775
1585333459.2270577,57,-0.018553338944911957
1585333459.8041935,58,-0.018171709030866623
1585333460.3713799,59,-0.017761005088686943
1585333460.956649,60,-0.017427675426006317
1585333461.5273933,61,-0.016913991421461105
1585333462.1005464,62,-0.016574980691075325
1585333462.6790514,63,-0.016279656440019608
1585333463.2567613,64,-0.01589597389101982
1585333463.8320048,65,-0.015405809506773949
1585333464.4112825,66,-0.015026136301457882
1585333464.985668,67,-0.014734780415892601
1585333465.5606952,68,-0.014444218948483467
1585333466.1330078,69,-0.01418292336165905
1585333466.7009132,70,-0.013954744674265385
1585333467.2590706,71,-0.013717609457671642
1585333467.8330483,72,-0.013440319336950779
1585333468.3958695,73,-0.013187122531235218
1585333468.965502,74,-0.012961341068148613
1585333469.5404682,75,-0.01273181289434433
1585333470.1012113,76,-0.01248070690780878
1585333470.6687424,77,-0.012229366227984428
1585333471.2485409,78,-0.0119947399944067
1585333471.824088,79,-0.011772293597459793
1585333472.388033,80,-0.01156096626073122
1585333472.961878,81,-0.011346734128892422
1585333473.525102,82,-0.0111433370038867
1585333474.0845385,83,-0.010944305919110775
1585333474.6635518,84,-0.010744028724730015
1585333475.2226741,85,-0.010533451102674007
1585333475.78033,86,-0.01033970806747675
1585333476.351801,87,-0.010139641351997852
1585333476.9135776,88,-0.009941840544342995
1585333477.4731228,89,-0.009745330549776554
1585333478.0468693,90,-0.009564567357301712
1585333478.608203,91,-0.009381692856550217
1585333479.1633584,92,-0.009200909174978733
1585333479.7368584,93,-0.009030626155436039
1585333480.3013594,94,-0.008865651674568653
1585333480.8576293,95,-0.008700385689735413
1585333481.4293246,96,-0.008537997491657734
1585333481.995268,97,-0.008382808417081833
1585333482.5564444,98,-0.00823203194886446
1585333483.1230025,99,-0.008084398694336414
1585333483.6860912,100,-0.007940685376524925
1585333484.2521505,101,-0.007800256833434105
1585333484.8240743,102,-0.007661830168217421
1585333485.3842447,103,-0.0075260912999510765
1585333485.9490364,104,-0.007392579223960638
1585333486.5203435,105,-0.007260513957589865
1585333487.0815122,106,-0.007132267579436302
1585333487.6401227,107,-0.007006678264588118
1585333488.2097306,108,-0.006884973496198654
1585333488.765206,109,-0.006766403093934059
1585333489.3228037,110,-0.006649428978562355
1585333489.887849,111,-0.006534979213029146
1585333490.4362354,112,-0.006423871964216232
1585333490.99149,113,-0.006315126549452543
1585333491.5455997,114,-0.006209021899849176
1585333492.0937464,115,-0.006105104926973581
1585333492.6416898,116,-0.006001885049045086
1585333493.2027073,117,-0.005901604890823364
1585333493.7535908,118,-0.005804595071822405
1585333494.3015687,119,-0.005709938704967499
1585333494.8593373,120,-0.005616408307105303
1585333495.403021,121,-0.005525057669728994
1585333495.9460661,122,-0.005435790866613388
1585333496.501146,123,-0.005348492413759232
1585333497.0519567,124,-0.005263033788651228
1585333497.5956829,125,-0.005179423838853836
1585333498.1555414,126,-0.005097461864352226
1585333498.7072792,127,-0.0050174519419670105
1585333499.255316,128,-0.004939105827361345
1585333499.8105316,129,-0.0048624067567288876
1585333500.3536713,130,-0.004787515848875046
1585333500.899628,131,-0.004714139737188816
1585333501.4549906,132,-0.004642187152057886
1585333502.0019293,133,-0.004571886267513037
1585333502.549617,134,-0.004503077361732721
1585333503.103253,135,-0.004435733426362276
1585333503.6527152,136,-0.004369818605482578
1585333504.2067604,137,-0.0043052551336586475
1585333504.78018,138,-0.004242017399519682
1585333505.3331249,139,-0.004180079326033592
1585333505.8913689,140,-0.004119379445910454
1585333506.444103,141,-0.004059846978634596
1585333506.98408,142,-0.00400134501978755
1585333507.5272975,143,-0.00394397834315896
1585333508.0847688,144,-0.0038875897880643606
1585333508.6392589,145,-0.00383251765742898
1585333509.1881943,146,-0.0037785510066896677
1585333509.7440035,147,-0.003725643502548337
1585333510.287827,148,-0.0036737967748194933
1585333510.8342016,149,-0.003622970776632428
1585333511.391057,150,-0.0035731408279389143
1585333511.9419518,151,-0.003524281084537506
1585333512.4898007,152,-0.0034763652365654707
1585333513.0548015,153,-0.003429360454902053
1585333513.599064,154,-0.003383237635716796
1585333514.1484962,155,-0.0033379585947841406
1585333514.7069387,156,-0.0032936460338532925
1585333515.2520902,157,-0.003250153735280037
1585333515.8023145,158,-0.003207496367394924
1585333516.3595324,159,-0.0031655284110456705
1585333516.9070444,160,-0.0031243544071912766
1585333517.4516835,161,-0.0030839445535093546
1585333518.003574,162,-0.00304427626542747
1585333518.5489779,163,-0.0030053320806473494
1585333519.0958247,164,-0.0029670947697013617
1585333519.6508725,165,-0.0029295466374605894
1585333520.194236,166,-0.002892669988796115
1585333520.7382057,167,-0.002856447361409664
1585333521.2951555,168,-0.0028208622243255377
1585333521.8397632,169,-0.002785895485430956
1585333522.3907406,170,-0.0027515338733792305
1585333522.9464781,171,-0.002717753406614065
1585333523.4909317,172,-0.002684567589312792
1585333524.031241,173,-0.0026519596576690674
1585333524.584044,174,-0.0026199317071586847
1585333525.1253183,175,-0.0025884597562253475
1585333525.6679451,176,-0.0025575277395546436
1585333526.2247884,177,-0.002527121687307954
1585333526.7710495,178,-0.0024972292594611645
1585333527.331246,179,-0.002467838814482093
1585333527.8865795,180,-0.0024389391764998436
1585333528.4325614,181,-0.0024105189368128777
1585333528.9928095,182,-0.0023825678508728743
1585333529.549739,183,-0.002355072647333145
1585333530.0983577,184,-0.002328022848814726
1585333530.6413476,185,-0.0023013975005596876
1585333531.2071168,186,-0.0022752119693905115
1585333531.763557,187,-0.002249449957162142
1585333532.3091824,188,-0.002224123338237405
1585333532.8651924,189,-0.002199210226535797
1585333533.4195125,190,-0.002174698282033205
1585333533.9614382,191,-0.002150577027350664
1585333534.5165212,192,-0.0021268383134156466
1585333535.0612445,193,-0.0021034739911556244
1585333535.6059103,194,-0.0020804766099900007
1585333536.1586854,195,-0.002057838486507535
1585333536.713837,196,-0.002035552402958274
1585333537.2609556,197,-0.002013611141592264
1585333537.8144135,198,-0.0019920074846595526
1585333538.3581882,199,-0.0019707325845956802
1585333538.9045079,200,-0.0019497789908200502
1585333539.4633307,201,-0.0019291308708488941
1585333540.0108156,202,-0.0019087974214926362
1585333540.5623906,203,-0.0018887653714045882
1585333541.119286,204,-0.0018690520664677024
1585333541.664221,205,-0.0018496394623070955
1585333542.2156606,206,-0.0018305187113583088
1585333542.7783623,207,-0.0018116823630407453
1585333543.3265934,208,-0.0017931247130036354
1585333543.8809278,209,-0.0017748407553881407
1585333544.438915,210,-0.0017568257171660662
1585333544.9858296,211,-0.0017390743596479297
1585333545.5288355,212,-0.001721581444144249
1585333546.0906966,213,-0.0017043414991348982
1585333546.642639,214,-0.0016873496351763606
1585333547.1941245,215,-0.0016706003807485104
1585333547.75378,216,-0.0016540883807465434
1585333548.3030145,217,-0.0016378039726987481
1585333548.8540995,218,-0.0016217433148995042
1585333549.4104428,219,-0.001605886034667492
1585333549.9623992,220,-0.0015902731101959944
1585333550.5114927,221,-0.0015748880105093122
1585333551.0677822,222,-0.001559725496917963
1585333551.6122293,223,-0.001544774742797017
1585333552.1639853,224,-0.0015300308587029576
1585333552.7238693,225,-0.0015154897700995207
1585333553.2663226,226,-0.0015011478681117296
1585333553.8160207,227,-0.001487001427449286
1585333554.3746436,228,-0.0014730467228218913
1585333554.9211185,229,-0.0014592803781852126
1585333555.4650772,230,-0.0014456982025876641
1585333556.0267243,231,-0.0014322971692308784
1585333556.5769322,232,-0.001419070758856833
1585333557.126331,233,-0.0014060199027881026
1585333557.6836011,234,-0.0013931351713836193
1585333558.230817,235,-0.0013804284390062094
1585333558.7796736,236,-0.0013678896939381957
1585333559.338458,237,-0.001355520449578762
1585333559.8829632,238,-0.001343314303085208
1585333560.4316535,239,-0.001331267412751913
1585333560.995329,240,-0.0013193768681958318
1585333561.549156,241,-0.0013076397590339184
1585333562.0922282,242,-0.0012960536405444145
1585333562.6575956,243,-0.0012846157187595963
1585333563.2030966,244,-0.0012733234325423837
1585333563.7497447,245,-0.0012621742207556963
1585333564.313059,246,-0.001251164823770523
1585333564.8573425,247,-0.0012402937281876802
1585333565.4045868,248,-0.001229555462487042
1585333565.9706779,249,-0.0012189520057290792
1585333566.5134757,250,-0.001208475325256586
1585333567.0590882,251,-0.0011981346178799868
1585333567.6140165,252,-0.001187922665849328
1585333568.158695,253,-0.00117784074973315
1585333568.7106779,254,-0.001167883863672614
1585333569.270655,255,-0.001158049562945962
1585333569.8168519,256,-0.0011483358684927225
1585333570.3654487,257,-0.0011387406848371029
1585333570.9218016,258,-0.0011292616836726665
1585333571.4690373,259,-0.001119897118769586
1585333572.0139878,260,-0.0011106445454061031
1585333572.5678134,261,-0.0011015022173523903
1585333573.1110408,262,-0.0010924652451649308
1585333573.6707926,263,-0.0010835330467671156
1585333574.2232764,264,-0.0010746916523203254
1585333574.770967,265,-0.0010659656254574656
1585333575.3273623,266,-0.0010573440231382847
1585333575.8815427,267,-0.0010488317348062992
1585333576.4293087,268,-0.0010404200293123722
1585333576.9747891,269,-0.0010321064619347453
1585333577.5461354,270,-0.0010238895192742348
1585333578.0938148,271,-0.0010157676879316568
1585333578.6352572,272,-0.0010077394545078278
1585333579.1912475,273,-0.000999803189188242
1585333579.7396939,274,-0.0009919574949890375
1585333580.2864275,275,-0.0009842005092650652
1585333580.840477,276,-0.000976531533524394
1585333581.3847258,277,-0.0009689475991763175
1585333581.9259913,278,-0.0009614496375434101
1585333582.4879687,279,-0.0009540337487123907
1585333583.0283558,280,-0.0009467029012739658
1585333583.581129,281,-0.000939453486353159
1585333584.1414304,282,-0.0009322869009338319
1585333584.6883686,283,-0.0009252002346329391
1585333585.2308466,284,-0.0009181922650896013
1585333585.7918277,285,-0.0009112614789046347
1585333586.3378541,286,-0.0009044068865478039
1585333586.879581,287,-0.0008976271492429078
1585333587.4338531,288,-0.000890921161044389
1585333587.9772995,289,-0.0008842874667607248
1585333588.5183873,290,-0.0008777256589382887
1585333589.0758085,291,-0.0008712335838936269
1585333589.6283903,292,-0.0008648118819110096
1585333590.1748526,293,-0.0008584578172303736
1585333590.7307763,294,-0.0008521726704202592
1585333591.2822073,295,-0.0008459536475129426
1585333591.8410015,296,-0.0008398018544539809
1585333592.3969393,297,-0.0008337150793522596
1585333592.9422965,298,-0.0008276933222077787
1585333593.4911928,299,-0.0008217348367907107
1585333594.0437458,300,-0.0008158390410244465
1585333594.5909336,301,-0.0008100047125481069
