Wall time,Step,Value
1585173350.2121139,0,0.0
1585173351.0081294,1,-1.0763955116271973
1585173351.800878,2,-0.04322457313537598
1585173352.5653763,3,-0.20128121972084045
1585173353.2889261,4,-0.11284700781106949
1585173353.9842253,5,-0.07300446182489395
1585173354.677817,6,-0.03996151313185692
1585173355.3531075,7,-0.036306314170360565
1585173356.0292752,8,-0.03839721158146858
1585173356.7067912,9,-0.027540894225239754
1585173357.36357,10,-0.01299771573394537
1585173358.0223827,11,0.02988746389746666
1585173358.6878982,12,0.0442163310945034
1585173359.332654,13,0.040498118847608566
1585173359.976339,14,0.026991911232471466
1585173360.6378715,15,0.012256058864295483
1585173361.2971668,16,0.0013513242593035102
1585173361.9395332,17,-0.0044438461773097515
1585173362.612788,18,-0.009276692755520344
1585173363.2686796,19,-0.013741165399551392
1585173363.8996627,20,-0.017103824764490128
1585173364.5481746,21,-0.0184377059340477
1585173365.222442,22,-0.01842767745256424
1585173365.8827407,23,-0.016772322356700897
1585173366.5558782,24,-0.014313220977783203
1585173367.2374883,25,-0.010301364585757256
1585173367.919834,26,-0.007598594296723604
1585173368.6204615,27,-0.0018306646961718798
1585173369.2556605,28,0.003009197534993291
1585173369.8916342,29,0.005946843419224024
1585173370.573475,30,0.007475769147276878
1585173371.2137053,31,0.008510580286383629
1585173371.87759,32,0.00965726375579834
1585173372.593124,33,0.010502508841454983
1585173373.2595787,34,0.0116665568202734
1585173373.9077418,35,0.013434766791760921
1585173374.5862908,36,0.015543253161013126
1585173375.2615435,37,0.017888907343149185
1585173375.985966,38,0.02161228097975254
1585173376.7288785,39,0.02414563111960888
1585173377.4878118,40,0.02564532496035099
1585173378.2661335,41,0.026513591408729553
1585173378.9911196,42,0.027461998164653778
1585173379.6847649,43,0.028168680146336555
1585173380.3720245,44,0.028843656182289124
1585173381.079464,45,0.030080633237957954
1585173381.8287747,46,0.03130575269460678
1585173382.532843,47,0.03352131322026253
1585173383.2488844,48,0.037397462874650955
1585173383.9312406,49,0.04018512740731239
1585173384.6081934,50,0.04120789095759392
1585173385.3010886,51,0.04129213094711304
1585173385.9785073,52,0.04097386449575424
1585173386.661283,53,0.04049975425004959
1585173387.3480349,54,0.039993610233068466
1585173388.0248141,55,0.03969397023320198
1585173388.6973288,56,0.04000826179981232
1585173389.376484,57,0.04001569002866745
1585173390.0512116,58,0.03961173817515373
1585173390.7269452,59,0.03908129036426544
1585173391.4156384,60,0.03852906823158264
1585173392.0809147,61,0.038057997822761536
1585173392.7482705,62,0.037545595318078995
1585173393.4342458,63,0.03703934699296951
1585173394.1076782,64,0.036525022238492966
1585173394.7747304,65,0.036053366959095
1585173395.457728,66,0.03572146221995354
1585173396.1181548,67,0.03536318615078926
1585173396.7800038,68,0.03551209345459938
1585173397.4509563,69,0.035097263753414154
1585173398.117742,70,0.034407854080200195
1585173398.7819498,71,0.03378722071647644
1585173399.453341,72,0.03319520875811577
1585173400.0923624,73,0.032420698553323746
1585173400.7277024,74,0.03169962391257286
1585173401.369192,75,0.031137578189373016
1585173401.989572,76,0.030392708256840706
1585173402.617973,77,0.02967188134789467
1585173403.2817147,78,0.028934380039572716
1585173403.9229417,79,0.02822527103126049
1585173404.5597224,80,0.02757713943719864
1585173405.2062497,81,0.0270780548453331
1585173405.831373,82,0.026525618508458138
1585173406.4619355,83,0.026066964492201805
1585173407.1060393,84,0.025834301486611366
1585173407.7366664,85,0.025579659268260002
1585173408.3655064,86,0.025248335674405098
1585173409.0091453,87,0.02493162266910076
1585173409.6379027,88,0.024639269337058067
1585173410.2707212,89,0.024351980537176132
1585173410.9093041,90,0.024108408018946648
1585173411.53381,91,0.023835014551877975
1585173412.1631398,92,0.02354363165795803
1585173412.8073347,93,0.02323208563029766
1585173413.4439013,94,0.022985393181443214
1585173414.0705771,95,0.022791663184762
1585173414.7068863,96,0.022847997024655342
1585173415.3379526,97,0.022817695513367653
1585173415.9729438,98,0.022682934999465942
1585173416.6094105,99,0.022534286603331566
1585173417.2388551,100,0.022366194054484367
1585173417.8719995,101,0.022189626470208168
1585173418.5165544,102,0.022037386894226074
1585173419.1505,103,0.021981630474328995
1585173419.7753623,104,0.021983448415994644
1585173420.4198718,105,0.02227935567498207
1585173421.0568225,106,0.022887255996465683
1585173421.6878011,107,0.02321755327284336
1585173422.3372715,108,0.02330133318901062
1585173422.9640403,109,0.023260995745658875
1585173423.5932825,110,0.0231449156999588
1585173424.2459586,111,0.022996844723820686
1585173424.876278,112,0.022837873548269272
1585173425.5105386,113,0.022671790793538094
1585173426.1573896,114,0.022497529163956642
1585173426.789118,115,0.02232200652360916
1585173427.4285192,116,0.02215736359357834
1585173428.0693054,117,0.022008992731571198
1585173428.6954715,118,0.021856341511011124
1585173429.324333,119,0.021705739200115204
1585173429.964315,120,0.021547464653849602
1585173430.6028047,121,0.021403200924396515
1585173431.2351563,122,0.021288199350237846
1585173431.877815,123,0.021289881318807602
1585173432.510401,124,0.021245120093226433
1585173433.1522386,125,0.02115655690431595
1585173433.806548,126,0.021043051034212112
1585173434.4403849,127,0.020919082686305046
1585173435.0745564,128,0.02079232968389988
1585173435.7219326,129,0.02066793665289879
1585173436.3597174,130,0.020547574386000633
1585173436.993574,131,0.020433500409126282
1585173437.639825,132,0.020326269790530205
1585173438.2794628,133,0.02024097368121147
1585173438.904886,134,0.020147545263171196
1585173439.5461936,135,0.020064473152160645
1585173440.1799812,136,0.019990140572190285
1585173440.8150623,137,0.01995263434946537
1585173441.4558184,138,0.01987030915915966
1585173442.0842612,139,0.01981179602444172
1585173442.714047,140,0.019813749939203262
1585173443.3677435,141,0.019792484119534492
1585173444.000016,142,0.01973569020628929
1585173444.6274183,143,0.019676044583320618
1585173445.2649367,144,0.019598083570599556
1585173445.8979392,145,0.019515417516231537
1585173446.5341816,146,0.019433090463280678
1585173447.184062,147,0.019352341070771217
1585173447.816264,148,0.019275637343525887
1585173448.4465106,149,0.019215667620301247
1585173449.0882459,150,0.019236326217651367
1585173449.7229166,151,0.01929604634642601
1585173450.3586702,152,0.019312700256705284
1585173451.0003934,153,0.01927647739648819
1585173451.6314487,154,0.01921791397035122
1585173452.265365,155,0.01914786919951439
1585173452.9149477,156,0.019080106168985367
1585173453.5508785,157,0.019010286778211594
1585173454.1827266,158,0.01894267648458481
1585173454.8223903,159,0.018893633037805557
1585173455.45712,160,0.018836595118045807
1585173456.093273,161,0.018771210685372353
1585173456.7378125,162,0.018705960363149643
1585173457.3661487,163,0.01863900199532509
1585173457.9944096,164,0.018578073009848595
1585173458.6427202,165,0.018535379320383072
1585173459.2735658,166,0.01849113032221794
1585173459.9083269,167,0.018436921760439873
1585173460.54695,168,0.018377646803855896
1585173461.1763074,169,0.018311303108930588
1585173461.8081212,170,0.018246173858642578
1585173462.4557264,171,0.018189631402492523
1585173463.0864172,172,0.01813068427145481
1585173463.7195468,173,0.018073631450533867
1585173464.3609185,174,0.018009638413786888
1585173465.0001519,175,0.017943866550922394
1585173465.6350617,176,0.017878033220767975
1585173466.2757354,177,0.017814956605434418
1585173466.904795,178,0.017759572714567184
1585173467.539142,179,0.017724264413118362
1585173468.1851568,180,0.017681725323200226
1585173468.8239298,181,0.017628706991672516
1585173469.4499419,182,0.01759006269276142
1585173470.092489,183,0.017542755231261253
1585173470.7247353,184,0.01749482937157154
1585173471.3594553,185,0.017456818372011185
1585173472.0026388,186,0.017404301092028618
1585173472.6371405,187,0.017350919544696808
1585173473.274335,188,0.017301393672823906
1585173473.9186366,189,0.017243407666683197
1585173474.550133,190,0.017182689160108566
1585173475.1850243,191,0.017124200239777565
1585173475.8222802,192,0.017070531845092773
1585173476.4549985,193,0.017026182264089584
1585173477.0896697,194,0.016978438943624496
1585173477.7354586,195,0.016935231164097786
1585173478.3754213,196,0.016900736838579178
1585173479.0039968,197,0.01684665121138096
1585173479.6474934,198,0.016784850507974625
1585173480.275711,199,0.016720851883292198
1585173480.9144053,200,0.016656145453453064
1585173481.5577352,201,0.016591254621744156
1585173482.185363,202,0.01652641035616398
1585173482.8183043,203,0.0164652056992054
1585173483.4794686,204,0.016403216868638992
1585173484.1212142,205,0.016346970573067665
1585173484.7586195,206,0.016289109364151955
1585173485.4032345,207,0.016249684616923332
1585173486.0402844,208,0.016206126660108566
1585173486.6798697,209,0.016192631796002388
1585173487.3314512,210,0.016196787357330322
1585173487.9633992,211,0.0161678958684206
1585173488.5986116,212,0.016128530725836754
1585173489.2372713,213,0.016081552952528
1585173489.8609226,214,0.016025209799408913
1585173490.497653,215,0.01596366986632347
1585173491.1496909,216,0.01589958369731903
1585173491.7803073,217,0.01583433337509632
1585173492.4100912,218,0.015770800411701202
1585173493.0539167,219,0.015706701204180717
1585173493.6876514,220,0.01564527302980423
1585173494.3223388,221,0.015581566840410233
1585173494.9616518,222,0.01551862433552742
1585173495.592403,223,0.015461215749382973
1585173496.2255597,224,0.015416010282933712
1585173496.8735666,225,0.015397736802697182
1585173497.515377,226,0.01535744871944189
1585173498.1464248,227,0.015311866998672485
1585173498.79031,228,0.015253853052854538
1585173499.4227242,229,0.015193444676697254
1585173500.0645554,230,0.015131211839616299
1585173500.7123563,231,0.015067764557898045
1585173501.345528,232,0.01500487606972456
1585173501.9778662,233,0.01494511216878891
1585173502.6247234,234,0.014895383268594742
1585173503.281556,235,0.014842948876321316
1585173503.9244933,236,0.01479251403361559
1585173504.6086357,237,0.014741707593202591
1585173505.2621913,238,0.014686161652207375
1585173505.9281616,239,0.014629737474024296
1585173506.5848987,240,0.014575582928955555
1585173507.2364686,241,0.014523058198392391
1585173507.8765895,242,0.014477008022367954
1585173508.5399191,243,0.01442024391144514
1585173509.1769521,244,0.014361471869051456
1585173509.8111126,245,0.014301974326372147
1585173510.4562864,246,0.014243081212043762
1585173511.087823,247,0.014188298024237156
1585173511.7214804,248,0.014130622148513794
1585173512.3686917,249,0.014073064550757408
1585173513.0081086,250,0.01401504036039114
1585173513.655191,251,0.013959133066236973
1585173514.300552,252,0.013907192274928093
1585173514.9351065,253,0.013863040134310722
1585173515.5620465,254,0.013829056173563004
1585173516.1984823,255,0.01378187257796526
1585173516.8343334,256,0.013730695471167564
1585173517.467648,257,0.013676582835614681
1585173518.1103392,258,0.013621463440358639
1585173518.7381325,259,0.013567212969064713
1585173519.3679626,260,0.013517611660063267
1585173520.0114734,261,0.013475000858306885
1585173520.6467159,262,0.013425907120108604
1585173521.2739215,263,0.013377225957810879
