Wall time,Step,Value
1585332747.5511813,24,1.8496516942977905
1585332748.1467154,25,1.7724409103393555
1585332748.731396,26,1.708343267440796
1585332749.3434732,27,1.6366311311721802
1585332749.932399,28,1.5630942583084106
1585332750.5106637,29,1.5016714334487915
1585332751.0992115,30,1.4443007707595825
1585332751.6830838,31,1.400803565979004
1585332752.2688322,32,1.3808501958847046
1585332752.8552337,33,1.3455668687820435
1585332753.435175,34,1.3109009265899658
1585332754.016653,35,1.2744135856628418
1585332754.6167533,36,1.2372719049453735
1585332755.1906655,37,1.2006829977035522
1585332755.7699785,38,1.1655025482177734
1585332756.363703,39,1.1339805126190186
1585332756.9311118,40,1.104758858680725
1585332757.514525,41,1.0836234092712402
1585332758.103068,42,1.0608792304992676
1585332758.673326,43,1.0388822555541992
1585332759.2523944,44,1.0160675048828125
1585332759.8573737,45,0.9872323274612427
1585332760.4326928,46,0.9586543440818787
1585332761.0250523,47,0.9307476878166199
1585332761.6098208,48,0.9074066877365112
1585332762.1936443,49,0.8838850855827332
1585332762.7634506,50,0.8601735234260559
1585332763.3579664,51,0.8375643491744995
1585332763.9289806,52,0.820342481136322
1585332764.5000923,53,0.8059435486793518
1585332765.086564,54,0.790580153465271
1585332765.6645083,55,0.7744670510292053
1585332766.2365875,56,0.7583747506141663
1585332766.826202,57,0.7428283095359802
1585332767.4016922,58,0.7272530198097229
1585332767.971139,59,0.71170973777771
1585332768.5521674,60,0.6959676146507263
1585332769.1249065,61,0.6807229518890381
1585332769.7009394,62,0.6700863242149353
1585332770.2786899,63,0.6659576892852783
1585332770.8507912,64,0.6620352864265442
1585332771.4241529,65,0.6570020914077759
1585332772.0102336,66,0.6510018110275269
1585332772.592137,67,0.6443167924880981
1585332773.1754758,68,0.637150228023529
1585332773.7634888,69,0.6297027468681335
1585332774.3407984,70,0.6220449805259705
1585332774.9158008,71,0.6143685579299927
1585332775.501359,72,0.6066696643829346
1585332776.0770373,73,0.5992528200149536
1585332776.6476154,74,0.5916466116905212
1585332777.2431252,75,0.584246814250946
1585332777.8248715,76,0.5769041776657104
1585332778.4070437,77,0.5701043605804443
